suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
chebyshev1000:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.13290295287086107,0.001830683534750647,0.13293099150715074,0.0018311543467424665,23.287140703973005,0.253237802078047,32.41443866599002
chebyshev1000:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.15900394021766898,0.0018705432716121556,0.15903258199717285,0.0018705515256802374,23.82369177614721,0.12367221196349003,47.49012939398017
chebyshev1000:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.10067852752045231,0.0016384805343574338,0.10070576138225087,0.0016388162767750993,22.624816055859263,0.814213801163902,104.21936654897945
chebyshev1000:num=128,lkh,128,3,384,0,,lkh,seeds,-1.2256089920832773e-06,3.4966947241843087e-06,2.3503835695218415e-05,3.5018270649111665e-06,20.555568918179432,8.426909903854195,3235.933403080011
clustered1000:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.04396174158389035,0.001612466026261852,0.043987472540643655,0.0016118722732988112,12.01083435639768,0.22003910127347126,28.16500496300432
clustered1000:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.1577404006090226,0.0040048422516943336,0.15776897988758848,0.004005024238734306,13.323382575370196,0.1949770519452585,24.957062648993087
clustered1000:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.25874986496060187,0.004478706505181918,0.2587809649756287,0.004478898598573916,14.483974537325338,0.019887507158865485,7.636802749004346
clustered1000:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.24352459073609953,0.00213721228691799,0.24355524273686474,0.002136643044063282,14.30042860828354,0.1228767533436752,15.728224427990426
clustered1000:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.10922542712087249,0.0019006025366310447,0.10925282993137615,0.0019011697186080909,12.758189902742656,0.12260591121888353,15.693556636017092
clustered1000:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.1287007972990617,0.0012869483546925345,0.1287286178285614,0.0012869966981940964,12.980910311138311,0.06227509331771822,23.9136358340038
clustered1000:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.09492552061641392,0.0018058685361127405,0.09495256750103276,0.0018064152826423032,12.593235186953816,0.4567115527499652,58.45907875199555
clustered1000:num=128,lkh,128,3,384,0,,lkh,seeds,-4.4031063718931104e-06,1.12249260874438e-05,2.027402355857591e-05,1.1230821842135201e-05,11.501384866146793,12.107118722122408,4649.133589295005
nonmetric1000:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.2484221142634018,0.005707177264973672,0.2484221142634018,0.005707177264973672,2.555691047524443,0.20350248614060718,26.04831822599772
nonmetric1000:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,1.023861221931544,0.03551655570620692,1.023861221931544,0.03551655570620692,4.140930624493285,0.17761889401550945,22.73521843398521
nonmetric1000:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,2.4070357435700336,0.033136874576070854,2.4070357435700336,0.033136874576070854,6.96701839829031,0.004834741476590428,1.8565407270107244
nonmetric1000:num=128,nearest_insertion,128,1,128,0,,lkh,instances,9.47534126131491,0.0639273464982696,9.47534126131491,0.0639273464982696,21.42827818319021,0.06111162371098544,7.8222878350061364
nonmetric1000:num=128,farthest_insertion,128,1,128,0,,lkh,instances,9.669338359911299,0.06358716469711274,9.669338359911299,0.06358716469711274,21.824342630654474,0.06058996165634767,7.7555150920125016
nonmetric1000:num=128,random_insertion,128,3,384,0,,lkh,seeds,9.597735077299177,0.06324299251742967,9.597735077299177,0.06324299251742967,21.677134193157702,0.030486566523412268,11.706841544990311
nonmetric1000:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,3.21923117655973,0.026723016548361837,3.21923117655973,0.026723016548361837,8.630833003746108,4.905480786882848,627.9015407210045
nonmetric1000:num=128,lkh,128,3,384,0,,lkh,seeds,0.0,0.0,0.0,0.0,2.0472140989602092,3.0697980928177153,1178.8024676420027
